category,name,addr,tel
우리집앞영어교실,힐즈파크푸르지오,"경기 하남시 세미로1길30, 305동 101호 (풍산동, 하남힐즈파크푸르지오 3단지)",010-9900-3891
웰스터디,웰스터디파주,경기 파주시 금빛로24-28 601(우성메디피아),
웰스터디,웰스터디구리중앙,경기 구리시 건원대로34번길19 907호 (세신훼미리타운),010-7191-5263
웰스터디,웰스터디산본동,경기 군포시 산본천로31 3층 300호(중앙교육센터),031-391-0589
웰스터디,웰스터디안양한가람,경기 안양시 동안구 학의로126 206호(한가람한양아파트상가),031-381-0621
웰스터디,웰스터디시흥정왕,경기 시흥시 정왕대로 174 401-1호(광개토빌딩),031-497-2333
웰스터디,웰스터디용인구성,경기 용인시 기흥구 어정로139 112호(라비스타 A동),031-285-0512
웰스터디,웰스터디화성,경기 화성시 봉담읍 동화길93-16 5층 504호(스타타워1),
웰스터디,웰스터디동수원,경기 수원시 영통구 매탄로108번길16 402호(엔타운),031-217-1004
웰스터디,웰스터디동탄중앙,경기 화성시 동탄대로 599지엘프라자 404호,031-217-1004
웰스터디,웰스터디김포풍무,경기 김포시 풍무로69번길23 상가동 209호 일부 (당곡마을월드메르디앙아파트),
웰스터디,웰스터디부천상동,"경기 부천시 소향로35  402,403호(월드프라자)",
웰스터디,웰스터디부천서,경기 부천시 부흥로 380401호(부강빌딩),032-611-0594
웰스터디,웰스터디부천소사,경기 부천시 소사동로82 402호(센트럴프라자),
웰스터디,웰스터디부천오정,경기 부천시 삼작로396번길 73 (작동)1층,
웰스터디,웰스터디분당남부,"경기 성남시 분당구 불정로376번길31 604동 216호(서현동, 효자촌주상복합)",
웰스터디,웰스터디분당중앙,경기 성남시 분당구 이매로13 303호(뉴선경프라자),
웰스터디,웰스터디안성,경기 안성시 중앙로452번길31 2층,031-676-4444
웰스터디,웰스터디성남중앙,경기 성남시 수정구 산성대로389-1 2층,
웰스터디,웰스터디송탄,경기 평택시 지산2로 50 상가동 207호 (건영아파트),
웰스터디,웰스터디수원광교,"경기 수원시 영통구 센트럴타운로 107 (이의동, 광교푸르지오 월드마크)제204동 제비1층 제비-34호",
웰스터디,웰스터디수원권선,경기 수원시 권선구 권중로136 206호(신동아아파트상가),
웰스터디,웰스터디수원율천,경기 수원시 장안구 화산로125번길9  403호(천천푸르지오 근린생활시설-2),031-8004-0579
웰스터디,웰스터디수원정자,"경기 수원시 장안구 정자로144번길 38 (정자동, 용인태권도)38 101호",
웰스터디,웰스터디수원팔달,경기 수원시 팔달구 권광로363 602호(월드프라자),
웰스터디,웰스터디안산,경기 안산시 단원구 광덕3로178 405호(화승타운),
웰스터디,웰스터디성남남부,"경기 성남시 중원구 은행로21, 3층 305호(은빛상가)",
웰스터디,웰스터디안양북,경기 안양시 만안구 삼봉로 24 (박달동)2층,031-381-0620
웰스터디,웰스터디양주중앙,경기 양주시 고읍남로15 602-2호 (마들프라자),031-846-0594
웰스터디,웰스터디오산,경기 오산시 오산로160번길15 304호(코스모타워),031-375-4385
웰스터디,웰스터디용인상현,경기 용인시 수지구 상현로88번길2 4층(반석빌딩),031-265-3205
웰스터디,웰스터디의정부,경기 의정부시 효자로 10 (민락동)1동 406-3호(송산중앙프라자),031-878-0582
웰스터디,웰스터디의정부신곡,경기 의정부시 추동로 15 (신곡동)501-1호,
웰스터디,웰스터디이천,경기 이천시 부발읍 대산로 484 (반석빌딩)2층,031-632-0594
웰스터디,웰스터디안양평촌,경기 안양시 동안구 흥안대로456번길11 403호(평촌본프라자),031-385-8414
웰스터디,웰스터디일산마두,경기 고양시 일산동구 강촌로157 701호(서울코아빌딩),
웰스터디,웰스터디일산주엽,경기 고양시 일산서구 대산로161 203호(문촌마을5단지아파트상가),031-914-0549
웰스터디,웰스터디일산백석,"경기 고양시 일산동구 중앙로1171, 306,307호 (현대프리젠트프라자)",
웰스터디,웰스터디평택비전,경기 평택시 평택5로271 101호(롯데캐슬프라자),
웰스터디,웰스터디포천,경기 포천시 소흘읍 호국로747 902호,031-532-0501
웰스터디,웰스터디호매실,경기 수원시 권선구 금곡로196번길 67 (금곡동)502호 (세광프라자2),031-217-1004
웰스터디,웰스터디화성동탄,경기 화성시 동탄반석로120 704호(제일프라자),031-613-0540
웰스터디,웰스터디화성병점,경기 화성시 병점2로94 306호(정든마을 신창2차 비바패밀리),
웰스터디,웰스터디화성향남,경기 화성시 향남읍 발안서로15 111호,
웰스터디,웰스터디덕소,경기 남양주시 와부읍 덕소로97번길15-3 402호 (동화프라자),
웰스터디,웰스터디남양주별내,경기 남양주시 순화궁로339 402호(정원프라자),031-571-0509
웰스터디,웰스터디남양주다산,"경기 남양주시 미금로 63-1 (도농동, 에이스프라자)403호",031-564-0505
웰스터디,웰스터디파주운정,경기 파주시 가온로 104105호,
웰스터디,웰스터디구리토평,경기 구리시 이문안로101 2층(강학빌딩),
웰스터디,웰스터디교하,경기 파주시 청석로272 605호(센터프라자),
웰스터디,웰스터디광주초월,경기 광주시 초월읍 현산로 82 (동희빌딩)302호,
웰스터디,웰스터디광명하안,"경기 광명시 하안로 294-5 (하안동, 청진빌딩)201호",02-894-3319
웰스터디,웰스터디광명,경기 광명시 범안로1045 7층(제일프라자),
웰스터디,웰스터디과천,경기 과천시 별양상가1로37 403호(신라상가),
웰스터디,웰스터디고양행신,경기 고양시 덕양구 충장로118-54 201호,
웰스터디,웰스터디고양일산,경기 고양시 덕양구 화중로60 701호 (화정종합상가),
웰스터디,웰스터디고양삼송,경기 고양시 덕양구 권율대로886 607호(호평PLAZA),
웰스터디,웰스터디경기하남,경기 하남시 신평로14,
IGSE아카데미,IGSE용인성복,경기 용인시 수지구 성복1로163번길8 3층(버들치상가),070-7798-0505
스마트랜드,안양평촌,"경기 안양시 동안구  관악대로 10310층 1003호(비산동, 103에비뉴)",031-381-0621
스마트랜드,용인기흥,"경기 용인시 기흥구  어정로 139A동 113호(중동, 라비스타)",010-9480-0512
스마트랜드,오산평택,경기 오산시  경기대로 174604호,010-6820-4228
스마트랜드,수원영통,경기 수원시 영통구  봉영로 1605모던타운 4층 12호,010-9590-9968
IGSE아카데미,IGSE남양주다산진건,경기 남양주시 다산순환로356 805호(푸리마타워),031-516-7665
스마트랜드,수원권선,경기 수원시 권선구  권중로 136상가동 206호,010-5090-5987
스마트랜드,부천,경기 부천시  소사동로 82센트럴프라자 402호,010-3748-0505
스마트랜드,남양주,경기 남양주시  다산중앙로 105-8성산타워 702호,010-3752-4921
IGSE아카데미,IGSE구리수택,경기 구리시 체육관로80번길24 2층(이화빌딩),031-552-0582
스마트랜드,김포,경기 김포시  풍무로 69세명빌딩 301,031-988-0509
스마트랜드,분당위례,"경기 성남시 수정구  위례광장로 30013층 1306-2호(창곡동, 위례중앙역 중앙타워)",02-401-0805
IGSE아카데미,IGSE용인상현,경기 용인시 수지구 상현로88번길2 401호,031-265-0582
베이직,베이직 제4센터,경기 양주시 고읍남로 15 (광사동)602-2호 (마들프라자),031-846-0594
베이직,베이직 제9센터,"경기 수원시 영통구 매탄로108번길 16 (매탄동, 엔타운)16 402호",031-217-1004
베이직,베이직 제24센터,경기 이천시 부발읍 대산로 484 (반석빌딩)2층,031-632-0594
베이직,베이직 제22센터,"경기 고양시 일산동구 장백로 184 (장항동, 우신프라자)506호",
베이직,베이직 제21센터,"경기 오산시 오산로160번길 15 (원동, 코스모타워)304호 코스모타워",031-375-4385
베이직,베이직 제18센터,경기 김포시 풍무로69번길 16 (풍무동)405호,
베이직,베이직 제14센터,"경기 부천시 조마루로285번길 50 (중동, 골드존타워)202호",032-322-2510
베이직,베이직 제12센터,"경기 화성시 동탄반석로 120 (반송동, 제일프라자)704호",031-613-0540
IGSE아카데미,IGSE화성향남,경기 화성시 향남읍 향남로392 605호(우성메디피아),031-354-0579
IGSE아카데미,IGSE평택용죽,경기 평택시 용죽2로52 301호,031-654-0603
IGSE아카데미,IGSE파주금촌,경기 파주시 금빛로24-28 602호(우성메디피아),031-949-0012
IGSE아카데미,IGSE일산탄현,경기 고양시 일산서구 일청로91번길76 401호(현산프라자),031-918-5005
IGSE아카데미,IGSE정왕,경기 시흥시 중심상가4길24 503호(E 1빌딩),031-508-5222
스마트랜드,광명금천,경기 광명시  범안로 1045제일프라자 704호,010-5554-4308
IGSE아카데미,IGSE이천한내,경기 이천시 갈산로73 3층(우진빌딩),031-631-0509
IGSE아카데미,IGSE이천신하,경기 이천시 부발읍 대산로484 2층(반석빌딩),031-632-0594
IGSE아카데미,IGSE의정부가능,경기 의정부시 가능로51 2층,031-873-0594
IGSE아카데미,IGSE용인역북우남,"경기 용인시 처인구 낙은로59, 220동 201호(역북2단지 우남퍼스트빌상가)",031-526-0042
IGSE아카데미,IGSE용인신봉,경기 용인시 수지구 신봉1로48번길11 1동 301호(뉴골드프라자A동),031-262-2023
IGSE아카데미,IGSE용인보라,경기 용인시 기흥구 한보라1로64번길6 401호(우리프라자),031-285-0512
IGSE아카데미,IGSE용인동문,경기 용인시 수지구 동천로37 5층(명문빌딩),031-263-0567
IGSE아카데미,IGSE오산세교,경기 오산시 문헌공로3 503호(인피니트타워),031-376-0595
IGSE아카데미,IGSE여주가남,경기 여주시 가남읍 경충대로1472-19 2층 (현진상가),031-882-2092
IGSE아카데미,IGSE양주동부,경기 양주시 고읍남로39번길71 3층,031-1599-7761
IGSE아카데미,IGSE안양양지,경기 안양시 동안구 관평로315-1 4층,031-446-0579
IGSE아카데미,IGSE산본동,경기 군포시 산본천로31 3층 300호(중앙교육센터),031-391-0589
IGSE아카데미,IGSE분당이매,경기 성남시 분당구 판교로444 5층(아름빌딩),031-706-8887
IGSE아카데미,IGSE안양신안,"경기 안양시 만안구 장내로46 3,4층",031-471-7033
IGSE아카데미,IGSE안양서,경기 안양시 만안구 양화로33 3층,031-466-9786
IGSE아카데미,IGSE안양북,경기 안양시 만안구 삼봉로24 201호,031-471-0579
IGSE아카데미,IGSE안산원곡,경기 안산시 단원구 라성로43 412~413호(벽산블루밍상가),031-494-0579
IGSE아카데미,IGSE시흥장곡,"경기 시흥시 장곡로17 501,503호(에이스프라자)",031-318-0220
IGSE아카데미,IGSE수원천천,경기 수원시 장안구 하률로12번길86 405호(골든프라자),070-8683-8025
IGSE아카데미,IGSE수원정자효천,경기 수원시 장안구 만석로20번길38 407호,031-271-2592
IGSE아카데미,IGSE부천중동,경기 부천시 조마루로285번길50 505호(골드존타워),032-324-0594
IGSE아카데미,IGSE부천오정북,경기 부천시 오정로262 3층(오정우체국빌딩),032-678-0594
IGSE아카데미,IGSE부천서,경기 부천시 부흥로380 402호(부강빌딩),032-662-0579
IGSE아카데미,IGSE부천상동,"경기 부천시 소향로35 402, 403호(월드프라자)",032-326-0577
IGSE아카데미,IGSE병점태안,경기 화성시 병점동로63 401호,031-225-5630
IGSE아카데미,IGSE경기광주신현,경기 광주시 오포읍 신현로120 2층 202호,031-726-0507
IGSE아카데미,IGSE김포모아,경기 김포시 김포한강2로262 502호(훼밀리 플라자),031-981-1770
IGSE아카데미,IGSE남양주진접,경기 남양주시 진접읍 금강로1573번길45-13 1층,031-574-2031
스마트랜드,화성동탄,"경기 화성시  동탄순환대로 127-9910호(산척동, 우성애비뉴타워)",010-4365-0594
스마트랜드,하남직영 어학원,경기 하남시  미사강변대로226번길 48A+ 구산프라자 504호(망월동),031-795-8205
스마트랜드,하남직영,경기 하남시  미사강변대로226번길 48A+구산프라자 504호,031-795-8205
스마트랜드,파주,경기 파주시  가온로 104105호,031-947-0504
IGSE아카데미,IGSE동수원,"경기 수원시 영통구 매탄로108번길16 401,402호(엔타운)",031-217-1004
IGSE아카데미,IGSE민락2지구,경기 의정부시 오목로209 4층(예스프라자),031-852-0124
IGSE아카데미,IGSE동탄영천,경기 화성시 동탄순환대로29길52 304호(신세계프라자),031-372-6853
IGSE아카데미,IGSE덕소,경기 남양주시 와부읍 덕소로97번길15-3 401호 (동화프라자),031-552-0505
윤선생영어교실,교실창원서부,경남 창원시 의창구 팔용로428 605호(드림피아),055-298-4664
윤선생영어교실,교실창원남부,"경남 창원시 성산구 가음로13번길21 201,202호(동우상가)",055-266-7777
윤선생영어교실,교실진해,경남 창원시 진해구 석동로71 201호,055-547-2020
윤선생영어교실,교실진주평거,경남 진주시 평거로40번길8 4층,055-832-0540
